date,year,month,meter_id,measurement_type,meter_type,suburb,usage_type,total_value,avg_value,max_value,min_value,reading_count,processed_time,issue_type,severity
2022-07-13,2022,7,22604171,Pulse1_Total,captis_pulse,albany creek,non-residential,1.824573E7,760238.75,760465.0,759625.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,294921,Pulse1_Total,captis_pulse,buderim,residential,3674832.0,229677.0,229677.0,229677.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,294921,Pulse1_Total,captis_pulse,buderim,residential,5744328.0,229773.12,229844.0,229677.0,25,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,60223933,Pulse1_Total,captis_pulse,buderim,residential,1388816.0,81695.05882352941,81862.0,81586.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,60223933,Pulse1_Total,captis_pulse,buderim,residential,1967393.0,81974.70833333333,82057.0,81908.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,69436,Pulse1_Total,captis_pulse,buderim,residential,3530000.0,220625.0,220684.0,220605.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,69436,Pulse1_Total,captis_pulse,buderim,residential,5297589.0,220732.875,220772.0,220690.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,81844,Pulse1_Total,captis_pulse,buderim,residential,5872916.0,367057.25,367138.0,367013.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,81844,Pulse1_Total,captis_pulse,buderim,residential,9181722.0,367268.88,367505.0,367138.0,25,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,1792,Pulse1_Total,captis_pulse,maroochydore,residential,4531496.0,238499.7894736842,238661.0,238425.0,19,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,1792,Pulse1_Total,captis_pulse,maroochydore,residential,5496543.0,238980.13043478262,239216.0,238673.0,23,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,590801,Pulse1_Total,captis_pulse,buderim,residential,4506499.0,321892.78571428574,322046.0,321812.0,14,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,590801,Pulse1_Total,captis_pulse,buderim,residential,7732168.0,322173.6666666667,322430.0,322055.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,63076216,Pulse1_Total,captis_pulse,maroochydore,non-residential,1.2275248E7,767203.0,767203.0,767203.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,63076216,Pulse1_Total,captis_pulse,maroochydore,non-residential,1.7645669E7,767203.0,767203.0,767203.0,23,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,64629961,Pulse1_Total,captis_pulse,maroochydore,residential,1213796.0,67433.11111111111,67442.0,67432.0,18,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,64629961,Battery,captis_pulse,maroochydore,residential,1.776,1.776,1.776,1.776,1,2025-12-23T13:39:34.573Z,LOW_BATTERY,CRITICAL
2022-07-13,2022,7,64629961,Pulse1_Total,captis_pulse,maroochydore,residential,1754602.0,67484.69230769231,67512.0,67442.0,26,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,65027565,Pulse1_Total,captis_pulse,maroochydore,non-residential,1.40664E7,879150.0,879300.0,879100.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,65027565,Pulse1_Total,captis_pulse,maroochydore,non-residential,2.11143E7,879762.5,880000.0,879300.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,22680113,Pulse1_Total,captis_pulse,mountain creek,non-residential,105296.0,6581.0,6581.0,6581.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,22680113,Pulse1_Total,captis_pulse,mountain creek,non-residential,157944.0,6581.0,6581.0,6581.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,57398,Pulse1_Total,captis_pulse,buderim,residential,2201120.0,146741.33333333334,146769.0,146725.0,15,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,57398,Pulse1_Total,captis_pulse,buderim,residential,3523214.0,146800.58333333334,146913.0,146769.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,68780,Pulse1_Total,captis_pulse,buderim,residential,7000873.0,437554.5625,437646.0,437437.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,68780,Pulse1_Total,captis_pulse,buderim,residential,1.0506961E7,437790.0416666667,438107.0,437646.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,22047833,Pulse1_Total,captis_pulse,birtinya,#n/a,2223770.0,130810.0,130810.0,130810.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,22047833,Pulse1_Total,captis_pulse,birtinya,#n/a,3270250.0,130810.0,130810.0,130810.0,25,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,61217785,Pulse1_Total,captis_pulse,buderim,residential,561923.0,35120.1875,35289.0,35063.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,61217785,Pulse1_Total,captis_pulse,buderim,residential,812717.0,35335.52173913043,35387.0,35291.0,23,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,64629928,Pulse1_Total,captis_pulse,buderim,residential,167025.0,9825.0,9825.0,9825.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,64629928,Pulse1_Total,captis_pulse,buderim,residential,235800.0,9825.0,9825.0,9825.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,281900,Pulse1_Total,captis_pulse,buderim,residential,4756408.0,279788.70588235295,279961.0,279741.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,281900,Pulse1_Total,captis_pulse,buderim,residential,6719937.0,279997.375,280012.0,279981.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,311065,Pulse1_Total,captis_pulse,buderim,residential,3540033.0,221252.0625,221307.0,221234.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,311065,Pulse1_Total,captis_pulse,buderim,residential,5313475.0,221394.79166666666,221504.0,221307.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,586352,Pulse1_Total,captis_pulse,kuluin,residential,4707192.0,276893.64705882355,276975.0,276859.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,586352,Pulse1_Total,captis_pulse,kuluin,residential,7203380.0,277053.07692307694,277131.0,276976.0,26,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,67715754,Pulse1_Total,captis_pulse,buderim,residential,952276.0,56016.23529411765,56148.0,55970.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,67715754,Battery,captis_pulse,buderim,residential,1.729,1.729,1.729,1.729,1,2025-12-23T13:39:34.573Z,LOW_BATTERY,CRITICAL
2022-07-13,2022,7,67715754,Pulse1_Total,captis_pulse,buderim,residential,1462032.0,56232.0,56329.0,56150.0,26,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,55775,Pulse1_Total,captis_pulse,maroochydore,residential,2201360.0,137585.0,137585.0,137585.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,55775,Pulse1_Total,captis_pulse,maroochydore,residential,3302040.0,137585.0,137585.0,137585.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,64254,Pulse1_Total,captis_pulse,buderim,residential,4951755.0,291279.70588235295,291423.0,291255.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,64254,Pulse1_Total,captis_pulse,buderim,residential,6997291.0,291553.7916666667,291602.0,291431.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,585501,Pulse1_Total,captis_pulse,buderim,residential,2674480.0,167155.0,167186.0,167141.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,585501,Pulse1_Total,captis_pulse,buderim,residential,4013965.0,167248.54166666666,167286.0,167198.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,61506145,Pulse1_Total,captis_pulse,buderim,non-residential,563593.0,35224.5625,35259.0,35219.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,61506145,Pulse1_Total,captis_pulse,buderim,non-residential,815433.0,35453.608695652176,35496.0,35357.0,23,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,100133,Pulse1_Total,captis_pulse,buderim,residential,7411516.0,435971.5294117647,436091.0,435855.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,100133,Pulse1_Total,captis_pulse,buderim,residential,1.0907505E7,436300.2,436709.0,436092.0,25,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,27713072,Battery,captis_pulse,maroochydore,#n/a,1.707,1.707,1.707,1.707,1,2025-12-23T13:39:34.573Z,LOW_BATTERY,CRITICAL
2022-07-12,2022,7,583492,Pulse1_Total,captis_pulse,kuluin,residential,4747054.0,279238.4705882353,279344.0,279204.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,583492,Pulse1_Total,captis_pulse,kuluin,residential,6705149.0,279381.2083333333,279463.0,279344.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,61149604,Pulse1_Total,captis_pulse,buderim,residential,570264.0,95044.0,95044.0,95044.0,6,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,82308,Pulse1_Total,captis_pulse,buderim,residential,5527720.0,325160.0,325229.0,325152.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,82308,Pulse1_Total,captis_pulse,buderim,residential,7807906.0,325329.4166666667,325335.0,325326.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,22609922,Battery,captis_pulse,north lakes,non-residential,1.922,1.922,1.922,1.922,1,2025-12-23T13:39:34.573Z,LOW_BATTERY,CRITICAL
2022-07-12,2022,7,273581,Pulse1_Total,captis_pulse,maroochydore,residential,6305889.0,370934.64705882355,371119.0,370730.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,273581,Pulse1_Total,captis_pulse,maroochydore,residential,9280994.0,371239.76,371447.0,371119.0,25,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,331010,Pulse1_Total,captis_pulse,buderim,residential,7108937.0,418172.76470588235,418434.0,418093.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,331010,Pulse1_Total,captis_pulse,buderim,residential,1.0880985E7,418499.42307692306,418665.0,418440.0,26,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,590071,Pulse1_Total,captis_pulse,buderim,residential,5747701.0,338100.0588235294,338220.0,338048.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,590071,Battery,captis_pulse,buderim,residential,1.67,1.67,1.67,1.67,1,2025-12-23T13:39:34.573Z,LOW_BATTERY,CRITICAL
2022-07-13,2022,7,590071,Pulse1_Total,captis_pulse,buderim,residential,8119502.0,338312.5833333333,338388.0,338220.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,2719,Pulse1_Total,captis_pulse,buderim,residential,4763303.0,280194.29411764705,280254.0,280168.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,2719,Pulse1_Total,captis_pulse,buderim,residential,6732953.0,280539.7083333333,280717.0,280256.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,60193437,Pulse1_Total,captis_pulse,buderim,residential,98600.0,4930.0,4930.0,4930.0,20,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,60193437,Pulse1_Total,captis_pulse,buderim,residential,128180.0,4930.0,4930.0,4930.0,26,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,62364325,Pulse1_Total,captis_pulse,buderim,residential,1986542.0,110363.44444444444,110505.0,110299.0,18,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,62364325,Pulse1_Total,captis_pulse,buderim,residential,2662265.0,110927.70833333333,111186.0,110655.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,45135069,Pulse1_Total,captis_pulse,mountain creek,residential,879749.0,54984.3125,54985.0,54984.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,45135069,Pulse1_Total,captis_pulse,mountain creek,residential,1319674.0,54986.416666666664,54987.0,54985.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,59451,Pulse1_Total,captis_pulse,maroochydore,residential,4286499.0,252147.0,252147.0,252147.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,59451,Pulse1_Total,captis_pulse,maroochydore,residential,6555822.0,252147.0,252147.0,252147.0,26,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,602993,Pulse1_Total,captis_pulse,kuluin,residential,8944370.0,406562.2727272727,406777.0,406509.0,22,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,602993,Pulse1_Total,captis_pulse,kuluin,residential,9358394.0,406886.6956521739,407079.0,406787.0,23,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,61231936,Pulse1_Total,captis_pulse,buderim,residential,1768874.0,98270.77777777778,98387.0,98249.0,18,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,61231936,Pulse1_Total,captis_pulse,buderim,residential,2463080.0,98523.2,98632.0,98422.0,25,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,62365672,Pulse1_Total,captis_pulse,buderim,residential,3568126.0,209889.76470588235,210162.0,209689.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,62365672,Pulse1_Total,captis_pulse,buderim,residential,5260702.0,210428.08,210669.0,210208.0,25,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,62309947,Pulse1_Total,captis_pulse,buderim,residential,528084.0,31063.764705882353,31065.0,31063.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,62309947,Pulse1_Total,captis_pulse,buderim,residential,745603.0,31066.791666666668,31069.0,31065.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,100403,Pulse1_Total,captis_pulse,buderim,residential,1108738.0,69296.125,69305.0,69293.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,100403,Pulse1_Total,captis_pulse,buderim,residential,1594331.0,69318.73913043478,69326.0,69305.0,23,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,60380448,Pulse1_Total,captis_pulse,buderim,residential,2087665.0,122803.82352941176,122863.0,122667.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,60380448,Pulse1_Total,captis_pulse,buderim,residential,2948712.0,122863.0,122863.0,122863.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,81969254,Pulse1_Total,captis_pulse,buderim,non-residential,3492870.0,218304.375,218605.0,218262.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,81969254,Pulse1_Total,captis_pulse,buderim,non-residential,1752898.0,219112.25,219483.0,218677.0,8,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,8976840,Pulse1_Total,captis_pulse,maroochydore,residential,3633431.0,201857.27777777778,201944.0,201824.0,18,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,8976840,Pulse1_Total,captis_pulse,maroochydore,residential,5259556.0,202290.61538461538,202423.0,202011.0,26,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,1178690,Pulse1_Total,captis_pulse,maroochydore,residential,2917461.0,182341.3125,182458.0,182290.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,1178690,Pulse1_Total,captis_pulse,maroochydore,residential,4197872.0,182516.1739130435,182633.0,182458.0,23,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,61276076,Pulse1_Total,captis_pulse,buderim,residential,550273.0,32369.0,32369.0,32369.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,61276076,Pulse1_Total,captis_pulse,buderim,residential,744487.0,32369.0,32369.0,32369.0,23,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,92395,Pulse1_Total,captis_pulse,buderim,residential,9122524.0,570157.75,570207.0,570145.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,92395,Pulse1_Total,captis_pulse,buderim,residential,1.3685518E7,570229.9166666666,570255.0,570207.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,1237719,Pulse1_Total,captis_pulse,maroochydore,residential,3605901.0,225368.8125,225374.0,225365.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,1237719,Pulse1_Total,captis_pulse,maroochydore,residential,5412594.0,225524.75,225611.0,225374.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,61148154,Pulse1_Total,captis_pulse,buderim,residential,955000.0,53055.555555555555,53150.0,53017.0,18,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,61148154,Pulse1_Total,captis_pulse,buderim,residential,1333719.0,53348.76,53427.0,53150.0,25,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,61298826,Pulse1_Total,captis_pulse,buderim,residential,826489.0,51655.5625,52053.0,51582.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,61298826,Pulse1_Total,captis_pulse,buderim,residential,1251537.0,52147.375,52177.0,52108.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,1875,Pulse1_Total,captis_pulse,maroochydore,residential,4367871.0,242659.5,242674.0,242653.0,18,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,1875,Pulse1_Total,captis_pulse,maroochydore,residential,5825275.0,242719.79166666666,242814.0,242674.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,272718,Pulse1_Total,captis_pulse,buderim,residential,5071435.0,338095.6666666667,338222.0,338050.0,15,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,272718,Pulse1_Total,captis_pulse,buderim,residential,8122006.0,338416.9166666667,338571.0,338222.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,81964560,Pulse1_Total,captis_pulse,kuluin,residential,1665683.0,118977.35714285714,119041.0,118926.0,14,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,81964560,Pulse1_Total,captis_pulse,kuluin,residential,833293.0,119041.85714285714,119042.0,119041.0,7,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,61249239,Pulse1_Total,,,,3230993.0,190058.41176470587,192183.0,189140.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,61249239,Pulse1_Total,,,,2499780.0,192290.76923076922,192346.0,192219.0,13,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,10190,Pulse1_Total,captis_pulse,buderim,residential,3834656.0,225568.0,225643.0,225540.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,10190,Pulse1_Total,captis_pulse,buderim,residential,5646946.0,225877.84,226017.0,225682.0,25,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,14171,Pulse1_Total,captis_pulse,buderim,residential,4970824.0,310676.5,310890.0,310625.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,14171,Pulse1_Total,captis_pulse,buderim,residential,7774004.0,310960.16,310997.0,310899.0,25,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,60218272,Pulse1_Total,captis_pulse,buderim,residential,1100730.0,64748.82352941176,64773.0,64744.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,60218272,Battery,captis_pulse,buderim,residential,2.399,2.399,2.399,2.399,1,2025-12-23T13:39:34.573Z,LOW_BATTERY,CRITICAL
2022-07-13,2022,7,60218272,Pulse1_Total,captis_pulse,buderim,residential,1558604.0,64941.833333333336,64946.0,64846.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,83008,Pulse1_Total,captis_pulse,buderim,residential,6728634.0,395802.0,395813.0,395787.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,83008,Pulse1_Total,captis_pulse,buderim,residential,1.030537E7,396360.3846153846,396553.0,395823.0,26,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,61247543,Pulse1_Total,captis_pulse,buderim,residential,1642765.0,102672.8125,102948.0,102584.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,61247543,Pulse1_Total,captis_pulse,buderim,residential,2474457.0,103102.375,103207.0,102983.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,292566,Pulse1_Total,captis_pulse,kuluin,residential,2629831.0,154695.9411764706,154798.0,154671.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,292566,Pulse1_Total,captis_pulse,kuluin,residential,3718433.0,154934.70833333334,155024.0,154798.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,576630,Pulse1_Total,captis_pulse,kuluin,residential,3351796.0,209487.25,209567.0,209450.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,576630,Pulse1_Total,captis_pulse,kuluin,residential,5030332.0,209597.16666666666,209616.0,209569.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,21892717,Pulse1_Total,captis_pulse,maroochydore,non-residential,1.3360949E7,954353.5,954509.0,954258.0,14,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,21892717,Pulse1_Total,captis_pulse,maroochydore,non-residential,2.3870573E7,954822.92,954919.0,954536.0,25,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,64629940,Pulse1_Total,captis_pulse,buderim,residential,13090.0,770.0,770.0,770.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,64629940,Pulse1_Total,captis_pulse,buderim,residential,17710.0,770.0,770.0,770.0,23,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,305434,Pulse1_Total,captis_pulse,buderim,residential,3858215.0,226953.82352941178,226984.0,226947.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,305434,Pulse1_Total,captis_pulse,buderim,residential,5902875.0,227033.65384615384,227094.0,226986.0,26,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,67164,Pulse1_Total,captis_pulse,buderim,residential,3908971.0,244310.6875,244345.0,244305.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,67164,Pulse1_Total,captis_pulse,buderim,residential,6110757.0,244430.28,244546.0,244345.0,25,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,349725,Pulse1_Total,captis_pulse,buderim,residential,3945331.0,207649.0,207867.0,207590.0,19,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,349725,Pulse1_Total,captis_pulse,buderim,residential,4993581.0,208065.875,208111.0,207867.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,589914,Pulse1_Total,captis_pulse,buderim,residential,8121038.0,386716.09523809527,386938.0,386680.0,21,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,589914,Pulse1_Total,captis_pulse,buderim,residential,9294128.0,387255.3333333333,387380.0,386944.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,60444340,Pulse1_Total,captis_pulse,buderim,residential,353968.0,44246.0,44246.0,44246.0,8,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,69959,Pulse1_Total,captis_pulse,kuluin,residential,4163545.0,231308.05555555556,231360.0,231293.0,18,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
