managedObjects_id,Meter Type,Suburb,Postcode,Usage Type
22724241,c8y_lwm2m,BUDERIM,4556,Residential
22724175,c8y_lwm2m,BUDERIM,4556,Residential
60584922,captis_pulse,BUDERIM,4556,Residential
81967965,captis_pulse,MAROOCHYDORE,4558,Non-Residential
81967206,captis_pulse,MAROOCHYDORE,4558,Residential
22723136,c8y_lwm2m,BUDERIM,4556,Residential
22723513,c8y_lwm2m,KULUIN,4558,Residential
22722667,c8y_lwm2m,KULUIN,4558,Residential
29531164,c8y_lwm2m,BLI BLI,4560,Residential
21810494,captis_pulse,PEREGIAN SPRINGS,4573,Non-Residential
21811469,captis_pulse,PEREGIAN SPRINGS,4573,Non-Residential
46053341,captis_pulse,MAROOCHYDORE,4558,Residential
81968813,captis_pulse,MAROOCHYDORE,4558,Residential
34601065,captis_pulse,MAROOCHYDORE,4558,Residential
81964579,captis_pulse,MAROOCHYDORE,4558,Residential
22723685,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723844,c8y_lwm2m,MAROOCHYDORE,4558,Residential
81970952,captis_pulse,MAROOCHYDORE,4558,Residential
61187211,captis_pulse,BUDERIM,4556,Residential
21970537,captis_pulse,MOUNTAIN CREEK,4557,Non-Residential
22680113,captis_pulse,MOUNTAIN CREEK,4557,Non-Residential
22723309,c8y_lwm2m,MAROOCHYDORE,4558,Residential
458,captis_pulse,MAROOCHYDORE,4558,Residential
65063509,captis_pulse,KULUIN,4558,Residential
22723943,c8y_lwm2m,KULUIN,4558,Residential
81502431,captis_pulse,KULUIN,4558,Residential
22723680,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723486,c8y_lwm2m,KULUIN,4558,Residential
22723312,c8y_lwm2m,KULUIN,4558,Residential
22723484,c8y_lwm2m,KULUIN,4558,Residential
22723230,c8y_lwm2m,KULUIN,4558,Residential
22723483,c8y_lwm2m,KULUIN,4558,Residential
22723482,c8y_lwm2m,KULUIN,4558,Residential
61568397,captis_pulse,BUDERIM,4556,Residential
61162518,captis_pulse,BUDERIM,4556,Residential
29531191,c8y_lwm2m,BLI BLI,4560,Residential
65065602,captis_pulse,BUDERIM,4556,Non-Residential
22723706,c8y_lwm2m,KULUIN,4558,Residential
22723654,c8y_lwm2m,KULUIN,4558,Residential
305434,captis_pulse,BUDERIM,4556,Residential
299418,captis_pulse,BUDERIM,4556,Residential
22724281,c8y_lwm2m,BUDERIM,4556,Residential
64629928,captis_pulse,BUDERIM,4556,Residential
22039253,captis_pulse,NOOSAVILLE,4566,Non-Residential
29531102,c8y_lwm2m,SUNRISE BEACH,4567,Residential
22040241,captis_pulse,COOROY,4563,Non-Residential
29531014,c8y_lwm2m,MOOLOOLAH VALLEY,4553,Residential
22368070,captis_pulse,BEERWAH,4519,Non-Residential
22368481,captis_pulse,BEERWAH,4519,Non-Residential
22368403,captis_pulse,BEERWAH,4519,Non-Residential
22368536,captis_pulse,BEERWAH,4519,Non-Residential
22368022,captis_pulse,MALENY,4552,Non-Residential
21952888,captis_pulse,DICKY BEACH,4551,Non-Residential
21955571,captis_pulse,DICKY BEACH,4551,Non-Residential
29531044,c8y_lwm2m,AROONA,4551,Residential
21951013,captis_pulse,CALOUNDRA,4551,Non-Residential
21951243,captis_pulse,CALOUNDRA,4551,Non-Residential
81966008,captis_pulse,CALOUNDRA,4551,Non-Residential
29531017,c8y_lwm2m,GOLDEN BEACH,4551,Residential
29531024,c8y_lwm2m,PELICAN WATERS,4551,Residential
29531089,c8y_lwm2m,MERIDAN PLAINS,4551,Residential
71786723,c8y_lwm2m,BUDERIM,4556,Residential
71786726,c8y_lwm2m,BUDERIM,4556,Residential
22451667,captis_pulse,MOUNTAIN CREEK,4557,Non-Residential
37093650,captis_pulse,MOUNTAIN CREEK,4557,Non-Residential
22451070,captis_pulse,MOUNTAIN CREEK,4557,Non-Residential
21264757,captis_pulse,SAMFORD VILLAGE,4520,Non-Residential
21264412,captis_pulse,SAMFORD VILLAGE,4520,Non-Residential
64631099,captis_pulse,MAROOCHYDORE,4558,Residential
77759523,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723503,c8y_lwm2m,MAROOCHYDORE,4558,Residential
77759525,c8y_lwm2m,MAROOCHYDORE,4558,Residential
61162870,captis_pulse,BUDERIM,4556,Residential
62366513,captis_pulse,BUDERIM,4556,Residential
61237090,captis_pulse,BUDERIM,4556,Residential
292566,captis_pulse,KULUIN,4558,Residential
22722921,c8y_lwm2m,KULUIN,4558,Residential
66202794,captis_pulse,BUDERIM,4556,Residential
62375107,captis_pulse,BUDERIM,4556,Residential
66217787,captis_pulse,BUDERIM,4556,Residential
71786583,c8y_lwm2m,BUDERIM,4556,Residential
22723704,c8y_lwm2m,BUDERIM,4556,Residential
81966067,captis_pulse,MAROOCHYDORE,4558,Non-Residential
46057473,captis_pulse,MAROOCHYDORE,4558,Non-Residential
22723857,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723765,c8y_lwm2m,MAROOCHYDORE,4558,Residential
61186015,captis_pulse,BUDERIM,4556,Residential
60629210,captis_pulse,BUDERIM,4556,Residential
21948383,captis_pulse,MERIDAN PLAINS,4551,Non-Residential
21947022,captis_pulse,MERIDAN PLAINS,4551,Non-Residential
61163665,captis_pulse,BUDERIM,4556,Residential
21889199,captis_pulse,MAROOCHYDORE,4558,Non-Residential
22724047,c8y_lwm2m,BUDERIM,4556,Residential
21266970,captis_pulse,FERNY HILLS,4055,Non-Residential
22609922,captis_pulse,NORTH LAKES,4509,Non-Residential
22609373,captis_pulse,NORTH LAKES,4509,Non-Residential
22607088,captis_pulse,NORTH LAKES,4509,Non-Residential
22612897,captis_pulse,NORTH LAKES,4509,Non-Residential
22607416,captis_pulse,MURRUMBA DOWNS,4503,Non-Residential
36810104,captis_pulse,REDCLIFFE,4020,Non-Residential
36809293,captis_pulse,REDCLIFFE,4020,Non-Residential
65059861,captis_pulse,SCARBOROUGH,4020,Residential
71786569,c8y_lwm2m,#N/A,#N/A,#N/A
1660522,captis_pulse,MAROOCHYDORE,4558,Residential
1651160,captis_pulse,MAROOCHYDORE,4558,Residential
1178690,captis_pulse,MAROOCHYDORE,4558,Residential
1237719,captis_pulse,MAROOCHYDORE,4558,Residential
832195,captis_pulse,MAROOCHYDORE,4558,Residential
196443,captis_pulse,MAROOCHYDORE,4558,Residential
2528,captis_pulse,MAROOCHYDORE,4558,Residential
63059013,captis_pulse,BUDERIM,4556,Residential
28489989,captis_pulse,MAROOCHYDORE,4558,Residential
22723770,c8y_lwm2m,BUDERIM,4556,Residential
27446095,captis_pulse,MAROOCHYDORE,4558,Non-Residential
27446324,captis_pulse,MAROOCHYDORE,4558,Non-Residential
60941626,captis_pulse,BUDERIM,4556,Residential
60427674,captis_pulse,BUDERIM,4556,Residential
22722915,c8y_lwm2m,BUDERIM,4556,Residential
81966172,captis_pulse,MAROOCHYDORE,4558,Residential
46058019,captis_pulse,MAROOCHYDORE,4558,Residential
64628125,captis_pulse,MAROOCHYDORE,4558,Residential
81969681,captis_pulse,MAROOCHYDORE,4558,Non-Residential
28488051,captis_pulse,MAROOCHYDORE,4558,Non-Residential
28488098,captis_pulse,MAROOCHYDORE,4558,Non-Residential
61183261,captis_pulse,BUDERIM,4556,Residential
61214573,captis_pulse,BUDERIM,4556,Residential
36829279,captis_pulse,MORAYFIELD,4506,Non-Residential
36811364,captis_pulse,MANGO HILL,4509,Non-Residential
55775,captis_pulse,MAROOCHYDORE,4558,Residential
51304,captis_pulse,MAROOCHYDORE,4558,Residential
51718,captis_pulse,MAROOCHYDORE,4558,Residential
77759531,c8y_lwm2m,BUDERIM,4556,Residential
81969416,captis_pulse,MAROOCHYDORE,4558,Residential
81969192,captis_pulse,MAROOCHYDORE,4558,Residential
22368537,captis_pulse,BIRTINYA,4575,#N/A
22047833,captis_pulse,BIRTINYA,4575,#N/A
22449402,captis_pulse,BIRTINYA,4575,#N/A
61636793,captis_pulse,BUDERIM,4556,Residential
62362930,captis_pulse,BUDERIM,4556,Residential
77759526,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723122,c8y_lwm2m,MAROOCHYDORE,4558,Residential
29531010,c8y_lwm2m,MAROOCHYDORE,4558,Residential
1118504,captis_pulse,MAROOCHYDORE,4558,Residential
77759524,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723126,c8y_lwm2m,MAROOCHYDORE,4558,Residential
2649397,captis_pulse,MAROOCHYDORE,4558,Residential
71786672,c8y_lwm2m,MAROOCHYDORE,4558,Residential
71786677,c8y_lwm2m,MAROOCHYDORE,4558,Residential
71786618,c8y_lwm2m,MAROOCHYDORE,4558,Residential
300021,captis_pulse,MAROOCHYDORE,4558,Residential
128691,captis_pulse,MAROOCHYDORE,4558,Residential
140472,captis_pulse,MAROOCHYDORE,4558,Residential
610374,captis_pulse,MAROOCHYDORE,4558,Residential
263934,captis_pulse,MAROOCHYDORE,4558,Residential
2894693,captis_pulse,MAROOCHYDORE,4558,Residential
1592969,captis_pulse,MAROOCHYDORE,4558,Residential
140883,captis_pulse,MAROOCHYDORE,4558,Residential
621763,captis_pulse,MAROOCHYDORE,4558,Residential
2644850,captis_pulse,MAROOCHYDORE,4558,Residential
2644454,captis_pulse,MAROOCHYDORE,4558,Residential
2648948,captis_pulse,MAROOCHYDORE,4558,Residential
1225758,captis_pulse,MAROOCHYDORE,4558,Residential
328163,captis_pulse,MAROOCHYDORE,4558,Residential
102788,captis_pulse,MAROOCHYDORE,4558,Residential
52622,captis_pulse,MAROOCHYDORE,4558,Residential
55230,captis_pulse,MAROOCHYDORE,4558,Residential
59451,captis_pulse,MAROOCHYDORE,4558,Residential
27713072,captis_pulse,MAROOCHYDORE,4558,#N/A
81965965,captis_pulse,MAROOCHYDORE,4558,#N/A
62366133,captis_pulse,BUDERIM,4556,Residential
62365842,captis_pulse,BUDERIM,4556,Residential
65438069,captis_pulse,MAROOCHYDORE,4558,Non-Residential
29531182,c8y_lwm2m,MAROOCHYDORE,4558,Residential
77759544,c8y_lwm2m,MAROOCHYDORE,4558,Non-Residential
71786813,c8y_lwm2m,MAROOCHYDORE,4558,Non-Residential
71786518,c8y_lwm2m,MAROOCHYDORE,4558,Residential
71786825,c8y_lwm2m,MAROOCHYDORE,4558,#N/A
71786816,c8y_lwm2m,MAROOCHYDORE,4558,#N/A
77759529,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22724143,c8y_lwm2m,MAROOCHYDORE,4558,Non-Residential
46055410,captis_pulse,GRIFFIN,4503,Non-Residential
46053995,captis_pulse,GRIFFIN,4503,Non-Residential
46056338,captis_pulse,GRIFFIN,4503,Non-Residential
71786566,c8y_lwm2m,MAROOCHYDORE,4558,Residential
71786578,c8y_lwm2m,MAROOCHYDORE,4558,Residential
3585655,captis_pulse,MAROOCHYDORE,4558,Residential
71786580,c8y_lwm2m,MAROOCHYDORE,4558,Residential
62369873,captis_pulse,BUDERIM,4556,Residential
22673029,c8y_lwm2m,BUDERIM,4556,Residential
22723692,c8y_lwm2m,KULUIN,4558,Residential
409,captis_pulse,MAROOCHYDORE,4558,Residential
46311766,captis_pulse,MAROOCHYDORE,4558,Residential
71786744,c8y_lwm2m,BUDERIM,4556,Residential
32981848,captis_pulse,MAROOCHYDORE,4558,Non-Residential
32981918,captis_pulse,MAROOCHYDORE,4558,Non-Residential
82429952,captis_pulse,KULUIN,4558,Residential
61562256,captis_pulse,BUDERIM,4556,Residential
81968505,captis_pulse,MAROOCHYDORE,4558,Residential
22723261,c8y_lwm2m,MAROOCHYDORE,4558,Residential
71786526,c8y_lwm2m,MAROOCHYDORE,4558,Residential
29531183,c8y_lwm2m,MAROOCHYDORE,4558,Non-Residential
71786501,c8y_lwm2m,MAROOCHYDORE,4558,Residential
2639656,captis_pulse,MAROOCHYDORE,4558,Residential
273581,captis_pulse,MAROOCHYDORE,4558,Residential
1349393,captis_pulse,MAROOCHYDORE,4558,Residential
1528415,captis_pulse,MAROOCHYDORE,4558,Residential
2638471,captis_pulse,MAROOCHYDORE,4558,Residential
928519,captis_pulse,#N/A,#N/A,#N/A
2632092,captis_pulse,MAROOCHYDORE,4558,Residential
2629282,captis_pulse,MAROOCHYDORE,4558,Residential
29531087,c8y_lwm2m,PEREGIAN BEACH,4573,Residential
491500,captis_pulse,MAROOCHYDORE,4558,Residential
1286062,captis_pulse,MAROOCHYDORE,4558,Residential
2611977,captis_pulse,MAROOCHYDORE,4558,Residential
2627810,captis_pulse,MAROOCHYDORE,4558,Residential
2622907,captis_pulse,MAROOCHYDORE,4558,Residential
262337,captis_pulse,MAROOCHYDORE,4558,Residential
1752005,captis_pulse,MAROOCHYDORE,4558,Residential
256476,captis_pulse,MAROOCHYDORE,4558,Residential
257640,captis_pulse,MAROOCHYDORE,4558,Residential
266460,captis_pulse,MAROOCHYDORE,4558,Residential
2610621,captis_pulse,MAROOCHYDORE,4558,Residential
2607953,captis_pulse,MAROOCHYDORE,4558,Residential
2747687,captis_pulse,MAROOCHYDORE,4558,Residential
61183262,captis_pulse,BUDERIM,4556,Residential
62367105,captis_pulse,BUDERIM,4556,Residential
61150108,captis_pulse,BUDERIM,4556,Residential
595395,captis_pulse,KULUIN,4558,Residential
66218056,captis_pulse,BUDERIM,4556,Residential
61148154,captis_pulse,BUDERIM,4556,Residential
65440583,captis_pulse,MAROOCHYDORE,4558,Residential
22723195,c8y_lwm2m,KULUIN,4558,Residential
22723925,c8y_lwm2m,KULUIN,4558,Residential
65089621,captis_pulse,BUDERIM,4556,Residential
61199412,captis_pulse,BUDERIM,4556,Residential
22724247,c8y_lwm2m,BUDERIM,4556,Residential
46380792,captis_pulse,MAROOCHYDORE,4558,Residential
34600533,captis_pulse,MAROOCHYDORE,4558,Residential
61246339,captis_pulse,BUDERIM,4556,Residential
61185570,captis_pulse,BUDERIM,4556,Residential
65044899,captis_pulse,MAROOCHYDORE,4558,Residential
64627478,captis_pulse,MAROOCHYDORE,4558,Residential
81969254,captis_pulse,BUDERIM,4556,Non-Residential
22722626,c8y_lwm2m,BUDERIM,4556,Residential
22723405,c8y_lwm2m,#N/A,#N/A,#N/A
22723851,c8y_lwm2m,MAROOCHYDORE,4558,Residential
46055038,captis_pulse,BUDERIM,4556,Residential
28491013,captis_pulse,MAROOCHYDORE,4558,Residential
28735904,captis_pulse,MAROOCHYDORE,4558,Residential
65439124,captis_pulse,MAROOCHYDORE,4558,Residential
64631122,captis_pulse,MAROOCHYDORE,4558,Residential
27446212,captis_pulse,MAROOCHYDORE,4558,Residential
27446323,captis_pulse,MAROOCHYDORE,4558,Residential
64628311,captis_pulse,MAROOCHYDORE,4558,Residential
65065637,captis_pulse,BUDERIM,4556,Residential
64628114,captis_pulse,MAROOCHYDORE,4558,Residential
9349674,captis_pulse,MAROOCHYDORE,4558,Residential
81965985,captis_pulse,MAROOCHYDORE,4558,Non-Residential
61319593,captis_pulse,BUDERIM,4556,Residential
29531136,c8y_lwm2m,BLI BLI,4560,Residential
29531152,c8y_lwm2m,BLI BLI,4560,Residential
29531177,c8y_lwm2m,BLI BLI,4560,Residential
29531165,c8y_lwm2m,BLI BLI,4560,Residential
29531134,c8y_lwm2m,BLI BLI,4560,Residential
77759538,c8y_lwm2m,BUDERIM,4556,Residential
71778998,c8y_lwm2m,BUDERIM,4556,Residential
29531144,c8y_lwm2m,BUDERIM,4556,Residential
71786819,c8y_lwm2m,BUDERIM,4556,Residential
71786806,c8y_lwm2m,BUDERIM,4556,Residential
71786764,c8y_lwm2m,BUDERIM,4556,Residential
22724140,c8y_lwm2m,BUDERIM,4556,Residential
77759535,c8y_lwm2m,BUDERIM,4556,Residential
22724095,c8y_lwm2m,BUDERIM,4556,Residential
22724088,c8y_lwm2m,BUDERIM,4556,Residential
9338119,captis_pulse,BUDERIM,4556,Residential
10305475,captis_pulse,BUDERIM,4556,Residential
10299354,captis_pulse,BUDERIM,4556,Residential
45121676,captis_pulse,BUDERIM,4556,Residential
29531038,c8y_lwm2m,BUDERIM,4556,Residential
22724258,c8y_lwm2m,BUDERIM,4556,Residential
64630815,captis_pulse,BUDERIM,4556,Residential
22724270,c8y_lwm2m,BUDERIM,4556,Residential
61136989,captis_pulse,BUDERIM,4556,Residential
22724125,c8y_lwm2m,BUDERIM,4556,Residential
22724124,c8y_lwm2m,BUDERIM,4556,Non-Residential
46054963,captis_pulse,BUDERIM,4556,Residential
65064798,captis_pulse,BUDERIM,4556,Residential
65438616,captis_pulse,BUDERIM,4556,Residential
61506145,captis_pulse,BUDERIM,4556,Non-Residential
22724218,c8y_lwm2m,BUDERIM,4556,Residential
65088475,captis_pulse,BUDERIM,4556,Residential
22724249,c8y_lwm2m,BUDERIM,4556,Residential
22724278,c8y_lwm2m,BUDERIM,4556,Residential
64295745,captis_pulse,BUDERIM,4556,Residential
65088496,captis_pulse,BUDERIM,4556,Residential
61185644,captis_pulse,BUDERIM,4556,Residential
62364343,captis_pulse,BUDERIM,4556,Residential
62365471,captis_pulse,BUDERIM,4556,Residential
62364347,captis_pulse,BUDERIM,4556,Residential
60596215,captis_pulse,BUDERIM,4556,Residential
22723127,c8y_lwm2m,BUDERIM,4556,Residential
61208127,captis_pulse,BUDERIM,4556,Residential
22724148,c8y_lwm2m,BUDERIM,4556,Residential
61232805,captis_pulse,BUDERIM,4556,Residential
62365839,captis_pulse,BUDERIM,4556,Residential
61279693,captis_pulse,BUDERIM,4556,Residential
22724144,c8y_lwm2m,BUDERIM,4556,Non-Residential
62366640,captis_pulse,BUDERIM,4556,Non-Residential
65061787,captis_pulse,BUDERIM,4556,Residential
46053342,captis_pulse,BUDERIM,4556,Residential
65064231,captis_pulse,BUDERIM,4556,Non-Residential
61487282,captis_pulse,BUDERIM,4556,Residential
22724147,c8y_lwm2m,BUDERIM,4556,Residential
22724253,c8y_lwm2m,BUDERIM,4556,Residential
22724122,c8y_lwm2m,BUDERIM,4556,Residential
62360196,captis_pulse,BUDERIM,4556,Residential
22724268,c8y_lwm2m,BUDERIM,4556,Residential
22724233,c8y_lwm2m,BUDERIM,4556,Residential
61174767,captis_pulse,BUDERIM,4556,Residential
61554723,captis_pulse,BUDERIM,4556,Residential
22724215,c8y_lwm2m,BUDERIM,4556,Residential
62367444,captis_pulse,BUDERIM,4556,Residential
22724002,c8y_lwm2m,BUDERIM,4556,Residential
77759527,c8y_lwm2m,BUDERIM,4556,Residential
77759539,c8y_lwm2m,BUDERIM,4556,Residential
77759530,c8y_lwm2m,BUDERIM,4556,Residential
71786507,c8y_lwm2m,BUDERIM,4556,Residential
71786502,c8y_lwm2m,BUDERIM,4556,Residential
71786810,c8y_lwm2m,BUDERIM,4556,Residential
22724198,c8y_lwm2m,BUDERIM,4556,Residential
22723806,c8y_lwm2m,BUDERIM,4556,Residential
22723733,c8y_lwm2m,BUDERIM,4556,Residential
22723740,c8y_lwm2m,BUDERIM,4556,Residential
22723693,c8y_lwm2m,BUDERIM,4556,Residential
22723510,c8y_lwm2m,BUDERIM,4556,Residential
22723001,c8y_lwm2m,BUDERIM,4556,Residential
22723506,c8y_lwm2m,BUDERIM,4556,Residential
22722998,c8y_lwm2m,BUDERIM,4556,Residential
22722677,c8y_lwm2m,BUDERIM,4556,Residential
22723879,c8y_lwm2m,BUDERIM,4556,Residential
22722678,c8y_lwm2m,BUDERIM,4556,Residential
22723821,c8y_lwm2m,BUDERIM,4556,Residential
22723595,c8y_lwm2m,BUDERIM,4556,Residential
22723894,c8y_lwm2m,BUDERIM,4556,Residential
22723006,c8y_lwm2m,BUDERIM,4556,Residential
22722671,c8y_lwm2m,BUDERIM,4556,Residential
22723977,c8y_lwm2m,BUDERIM,4556,Residential
22601878,c8y_lwm2m,BUDERIM,4556,Residential
22723842,c8y_lwm2m,BUDERIM,4556,Residential
22722672,c8y_lwm2m,BUDERIM,4556,Residential
22722907,c8y_lwm2m,BUDERIM,4556,Residential
22722685,c8y_lwm2m,BUDERIM,4556,Residential
22723495,c8y_lwm2m,BUDERIM,4556,Residential
22723498,c8y_lwm2m,BUDERIM,4556,Residential
22722687,c8y_lwm2m,BUDERIM,4556,Residential
22722682,c8y_lwm2m,BUDERIM,4556,Residential
22723131,c8y_lwm2m,BUDERIM,4556,Residential
22722934,c8y_lwm2m,BUDERIM,4556,Residential
22723824,c8y_lwm2m,BUDERIM,4556,Residential
22723966,c8y_lwm2m,BUDERIM,4556,Residential
22723128,c8y_lwm2m,BUDERIM,4556,Residential
22723132,c8y_lwm2m,BUDERIM,4556,Residential
22723825,c8y_lwm2m,BUDERIM,4556,Residential
22540234,c8y_lwm2m,BUDERIM,4556,Residential
22723182,c8y_lwm2m,BUDERIM,4556,Residential
22723936,c8y_lwm2m,BUDERIM,4556,Residential
22723147,c8y_lwm2m,BUDERIM,4556,Residential
22722951,c8y_lwm2m,BUDERIM,4556,Residential
22722953,c8y_lwm2m,BUDERIM,4556,Residential
22723040,c8y_lwm2m,BUDERIM,4556,Residential
22723148,c8y_lwm2m,BUDERIM,4556,Residential
22723099,c8y_lwm2m,BUDERIM,4556,Residential
22723083,c8y_lwm2m,BUDERIM,4556,Residential
22722925,c8y_lwm2m,BUDERIM,4556,Residential
22723146,c8y_lwm2m,BUDERIM,4556,Residential
22723082,c8y_lwm2m,BUDERIM,4556,Residential
22723085,c8y_lwm2m,BUDERIM,4556,Residential
22723021,c8y_lwm2m,BUDERIM,4556,Residential
22723080,c8y_lwm2m,BUDERIM,4556,Residential
22723073,c8y_lwm2m,BUDERIM,4556,Residential
22723081,c8y_lwm2m,BUDERIM,4556,Residential
22723071,c8y_lwm2m,BUDERIM,4556,Residential
22723072,c8y_lwm2m,BUDERIM,4556,Residential
22723070,c8y_lwm2m,BUDERIM,4556,Residential
22722926,c8y_lwm2m,BUDERIM,4556,Residential
22723100,c8y_lwm2m,BUDERIM,4556,Residential
22723098,c8y_lwm2m,BUDERIM,4556,Residential
22723151,c8y_lwm2m,BUDERIM,4556,Non-Residential
22722949,c8y_lwm2m,BUDERIM,4556,Residential
22723039,c8y_lwm2m,BUDERIM,4556,Residential
22723187,c8y_lwm2m,BUDERIM,4556,Residential
22723183,c8y_lwm2m,BUDERIM,4556,Residential
22723185,c8y_lwm2m,BUDERIM,4556,Residential
22723860,c8y_lwm2m,BUDERIM,4556,Residential
22723572,c8y_lwm2m,BUDERIM,4556,Residential
22723172,c8y_lwm2m,BUDERIM,4556,Residential
22723669,c8y_lwm2m,BUDERIM,4556,Residential
22723175,c8y_lwm2m,BUDERIM,4556,Residential
22723174,c8y_lwm2m,BUDERIM,4556,Residential
22723173,c8y_lwm2m,BUDERIM,4556,Residential
22723959,c8y_lwm2m,BUDERIM,4556,Residential
22723958,c8y_lwm2m,BUDERIM,4556,Residential
22723960,c8y_lwm2m,BUDERIM,4556,Residential
22723594,c8y_lwm2m,BUDERIM,4556,Residential
22723957,c8y_lwm2m,BUDERIM,4556,Residential
22723771,c8y_lwm2m,BUDERIM,4556,Residential
22723823,c8y_lwm2m,BUDERIM,4556,Residential
22723652,c8y_lwm2m,BUDERIM,4556,Residential
22723653,c8y_lwm2m,BUDERIM,4556,Residential
22723655,c8y_lwm2m,BUDERIM,4556,Residential
22723962,c8y_lwm2m,BUDERIM,4556,Residential
22723968,c8y_lwm2m,BUDERIM,4556,Residential
22722935,c8y_lwm2m,BUDERIM,4556,Residential
22723624,c8y_lwm2m,BUDERIM,4556,Residential
22722686,c8y_lwm2m,BUDERIM,4556,Residential
585501,captis_pulse,BUDERIM,4556,Residential
22723748,c8y_lwm2m,BUDERIM,4556,Residential
22722636,c8y_lwm2m,BUDERIM,4556,Residential
22723164,c8y_lwm2m,BUDERIM,4556,Residential
22723165,c8y_lwm2m,BUDERIM,4556,Residential
22723751,c8y_lwm2m,BUDERIM,4556,Residential
22723969,c8y_lwm2m,BUDERIM,4556,Residential
22723745,c8y_lwm2m,BUDERIM,4556,Residential
22723141,c8y_lwm2m,BUDERIM,4556,Residential
22723169,c8y_lwm2m,BUDERIM,4556,Residential
22723168,c8y_lwm2m,BUDERIM,4556,Residential
22723167,c8y_lwm2m,BUDERIM,4556,Residential
22723166,c8y_lwm2m,BUDERIM,4556,Residential
22723928,c8y_lwm2m,BUDERIM,4556,Residential
257328,captis_pulse,BUDERIM,4556,Residential
22723709,c8y_lwm2m,BUDERIM,4556,Residential
22723282,c8y_lwm2m,BUDERIM,4556,Residential
22723747,c8y_lwm2m,BUDERIM,4556,Residential
311065,captis_pulse,BUDERIM,4556,Residential
403727,captis_pulse,BUDERIM,4556,Residential
254312,captis_pulse,BUDERIM,4556,Residential
22722948,c8y_lwm2m,BUDERIM,4556,Residential
22723089,c8y_lwm2m,BUDERIM,4556,Residential
22723087,c8y_lwm2m,BUDERIM,4556,Residential
22723086,c8y_lwm2m,BUDERIM,4556,Residential
22723088,c8y_lwm2m,BUDERIM,4556,Residential
22723090,c8y_lwm2m,BUDERIM,4556,Residential
22722933,c8y_lwm2m,BUDERIM,4556,Residential
22723170,c8y_lwm2m,BUDERIM,4556,Residential
22723673,c8y_lwm2m,BUDERIM,4556,Residential
81844,captis_pulse,BUDERIM,4556,Residential
22723593,c8y_lwm2m,BUDERIM,4556,Residential
83008,captis_pulse,BUDERIM,4556,Residential
98257,captis_pulse,BUDERIM,4556,Residential
22723903,c8y_lwm2m,BUDERIM,4556,Residential
22723909,c8y_lwm2m,BUDERIM,4556,Residential
22723908,c8y_lwm2m,BUDERIM,4556,Residential
22723818,c8y_lwm2m,BUDERIM,4556,Residential
22723822,c8y_lwm2m,BUDERIM,4556,Residential
22723772,c8y_lwm2m,BUDERIM,4556,Residential
22723820,c8y_lwm2m,BUDERIM,4556,Residential
22723658,c8y_lwm2m,BUDERIM,4556,Residential
22723660,c8y_lwm2m,BUDERIM,4556,Residential
22723819,c8y_lwm2m,BUDERIM,4556,Residential
22723656,c8y_lwm2m,BUDERIM,4556,Residential
22723659,c8y_lwm2m,BUDERIM,4556,Residential
22723657,c8y_lwm2m,BUDERIM,4556,Residential
22723139,c8y_lwm2m,BUDERIM,4556,Residential
22723042,c8y_lwm2m,BUDERIM,4556,Residential
22723882,c8y_lwm2m,BUDERIM,4556,Residential
22722625,c8y_lwm2m,BUDERIM,4556,Residential
22723575,c8y_lwm2m,BUDERIM,4556,Residential
22723574,c8y_lwm2m,BUDERIM,4556,Residential
22723836,c8y_lwm2m,BUDERIM,4556,Residential
22723743,c8y_lwm2m,BUDERIM,4556,Residential
22723061,c8y_lwm2m,BUDERIM,4556,Residential
22723009,c8y_lwm2m,BUDERIM,4556,Residential
22723013,c8y_lwm2m,BUDERIM,4556,Residential
22723084,c8y_lwm2m,BUDERIM,4556,Residential
22723711,c8y_lwm2m,BUDERIM,4556,Residential
22722928,c8y_lwm2m,BUDERIM,4556,Residential
22722924,c8y_lwm2m,BUDERIM,4556,Residential
22722927,c8y_lwm2m,BUDERIM,4556,Residential
22723509,c8y_lwm2m,BUDERIM,4556,Residential
22723922,c8y_lwm2m,BUDERIM,4556,Residential
22723697,c8y_lwm2m,BUDERIM,4556,Residential
22723774,c8y_lwm2m,BUDERIM,4556,Residential
22723940,c8y_lwm2m,BUDERIM,4556,Residential
22723651,c8y_lwm2m,BUDERIM,4556,Residential
22723773,c8y_lwm2m,BUDERIM,4556,Residential
22723708,c8y_lwm2m,BUDERIM,4556,Residential
22723775,c8y_lwm2m,BUDERIM,4556,Residential
22723862,c8y_lwm2m,BUDERIM,4556,Residential
22724041,c8y_lwm2m,BUDERIM,4556,Residential
22724096,c8y_lwm2m,BUDERIM,4556,Residential
22724170,c8y_lwm2m,BUDERIM,4556,Residential
22724128,c8y_lwm2m,BUDERIM,4556,Residential
22724165,c8y_lwm2m,BUDERIM,4556,Residential
22724130,c8y_lwm2m,BUDERIM,4556,Residential
